776,封じられた聖塔 リドルアナ
777,絶アルテマウェポン破壊作戦
778,ツクヨミ討滅戦
779,極ツクヨミ討滅戦
780,アメノミハシラ
781,クロニクルクエスト『時をかける亀』
782,アメノミハシラ (31～40層)
783,アメノミハシラ (51～60層)
784,アメノミハシラ (71～80層)
785,アメノミハシラ (91～100層)
786,カストルム・フルーミニス
787,リドルアナ大瀑布
788,草木汚染 聖モシャーヌ植物園 (Hard)
789,永久焦土 ザ・バーン
790,新生祭軍事演習
791,ヒドゥンゴージ (機工戦)
792,G.A.T.E.「挑戦！ ジャンピングアスレチック (ベラフディア遺跡風)」
793,境界戦線 ギムリトダーク
794,宝物庫 ウズネアカナル祭殿
795,禁断の地エウレカ：ピューロス編
796,ブルースカイ
797,メインクエスト『楔石の虚』
798,次元の狭間オメガ：アルファ編1
799,次元の狭間オメガ：アルファ編2
800,次元の狭間オメガ：アルファ編3
801,次元の狭間オメガ：アルファ編4
802,次元の狭間オメガ零式：アルファ編1
803,次元の狭間オメガ零式：アルファ編2
804,次元の狭間オメガ零式：アルファ編3
805,次元の狭間オメガ零式：アルファ編4
806,真ヨウジンボウ討滅戦
807,次元の狭間
808,次元の狭間
809,亡霊屋敷 ホーンテッドマナー
810,朱雀征魂戦
811,極朱雀征魂戦
812,次元の狭間
813,レイクランド
814,コルシア島
815,アム・アレーン
816,イル・メグ
817,ラケティカ大森林
818,テンペスト
819,クリスタリウム
820,ユールモア
821,水妖幻園 ドォーヌ・メグ
822,偽造天界 グルグ火山
823,古跡探索 キタンナ神影洞
824,青龍征魂戦
825,極青龍征魂戦
826,楽欲の僧院 オーボンヌ
827,禁断の地エウレカ：ヒュダトス編
828,劇場艇プリマビスタ・大道具部屋
829,エオルゼア同盟軍本陣
830,メインクエスト『英雄への鎮魂歌』
831,魔導雀荘「マンダヴィル」
832,G.A.T.E.「出撃！ エアフォースパイロット」
833,来訪者クエスト『来訪せし風の御使』　※カットシーン
834,来訪者クエスト『来訪せし風の御使』
836,爽涼離宮 マリカの大井戸
837,殺戮郷村 ホルミンスター
838,終末幻想 アーモロート
839,来訪者クエスト『闇夜に来たる者』
840,異界遺構 シルクス・ツイニング
841,創造機関 アナイダアカデミア
842,シルクスの峡間
843,ペンダント居住館：居室
844,星見の間
845,ティターニア討滅戦
846,イノセンス討滅戦
847,ハーデス討滅戦
848,極イノセンス討滅戦
849,希望の園エデン：覚醒編1
850,希望の園エデン：覚醒編2
851,希望の園エデン：覚醒編3
852,希望の園エデン：覚醒編4
853,希望の園エデン零式：覚醒編1
854,希望の園エデン零式：覚醒編2
855,希望の園エデン零式：覚醒編3
856,希望の園エデン零式：覚醒編4
857,エデンコア
858,極ティターニア討滅戦
859,メインクエスト『仕掛けと呪いと毒と』
860,メインクエスト『廃都ナバスアレン』
861,メインクエスト『ミンフィリア救出作戦』
862,メインクエスト『激動のレイクランド』
863,メインクエスト『膨らんだ嘘』
864,メインクエスト『採掘と破砕』
865,ガンブレイカークエスト『殺害予告？ 人気演奏家を護れ！』
866,ガンブレイカークエスト『真のガンブレイカー』
867,踊り子クエスト『初舞台を舞い踊れ』
868,踊り子クエスト『至上の舞を披露せよ』
869,タンククエスト『いつか君が言った言葉』
870,ヒーラークエスト『誇り高き追放者』
871,ファイタークエスト『不滅なる名コンビ』
872,ソーサラークエスト『やっと、また会えたね』
873,タンククエスト『揺れる天秤』
874,ヒーラークエスト『古の大再生魔法』
875,ファイタークエスト『勇気の狩人』
876,ソーサラークエスト『ナイルベルトの後悔』
